family,year,quantity,unit,index_to_1950,method,source_title,source_url,locator
Coal Mine,1820,343745619.4113546,t output,5.2131573431210585,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1821,348139525.1425583,t output,5.147361533471964,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1822,352589595.6842627,t output,5.082396139688427,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1823,357096548.95945746,t output,5.018250681004068,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1824,361661112.0679355,t output,4.954914808931366,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1825,366284021.403595,t output,4.892378305592153,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1826,370966022.7732405,t output,4.830631082069183,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1827,375707871.51690286,t output,4.769663176778502,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1828,380510332.6296972,t output,4.709464753862355,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1829,385374180.8852384,t output,4.650026101602392,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1830,390300200.9606338,t output,4.591337630852881,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1831,395289187.5630744,t output,4.533389873493717,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1832,400341945.55804324,t output,4.476173480902935,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1833,405459290.09916353,t output,4.41967922244852,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1834,410642046.75970596,t output,4.363897983999234,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1835,415891051.6657772,t output,4.308820766454255,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1836,421207151.63121057,t output,4.254438684291363,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1837,426591204.29418164,t output,4.200742964133453,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1838,432044078.2555694,t output,4.147724943333139,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1839,437566653.21908635,t output,4.095376068575224,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1840,443159820.1331996,t output,4.043687894496804,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1841,448824481.33486646,t output,3.9926520823247933,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1842,454561550.695107,t output,3.942260398530644,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1843,460371953.76643723,t output,3.89250471350204,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1844,466256627.9321874,t output,3.8433770002313605,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1845,472216522.55772823,t output,3.794869333020699,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1846,478252599.14363086,t output,3.746973886203217,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1847,484365831.48078406,t output,3.699682932880646,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1848,490557205.8074946,t output,3.6529888436767153,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1849,496827720.96859515,t output,3.6068840855063193,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1850,503178388.57658696,t output,3.5613612203602147,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1851,509610233.1748412,t output,3.5164129041050596,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1852,516124292.40288734,t output,3.4720318852985943,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1853,522721617.1638137,t output,3.4282110040197784,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1854,529403271.793808,t output,3.3849431907136913,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1855,536170334.23386526,t output,3.3422214650510123,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1856,543023896.2036902,t output,3.300038934801894,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1857,549965063.3778226,t output,3.2583887947240515,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1858,556994955.5640147,t output,3.217264325464879,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1859,564114706.8838868,t output,3.1766588924774335,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1860,571325465.9558947,t output,3.1365659449500876,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1861,578628396.0806336,t output,3.0969790147497003,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1862,586024675.428512,t output,3.0578917153781227,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1863,593515497.2298242,t output,3.0192977409418718,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1864,601102069.9672517,t output,2.9811908651348165,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1865,608785617.5708266,t output,2.9435649402336894,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1866,616567379.615386,t output,2.90641389610629,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1867,624448611.5205504,t output,2.869731739232198,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1868,632430584.7532591,t output,2.8335125517358457,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1869,640514587.0328938,t output,2.7977504904317994,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1870,648701922.5390242,t output,2.7624397858820866,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1871,656993912.1218097,t output,2.72757474146542,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1872,665391893.5150894,t output,2.693149732458173,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1873,673897221.5521972,t output,2.6591592051269486,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1874,682511268.3845352,t output,2.6255976758326067,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1875,691235423.7029399,t output,2.592459730145596,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1876,700071094.9618796,t output,2.5597400219724515,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1877,709019707.6065167,t output,2.527433272693321,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1878,718082705.302672,t output,2.49553427031037,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1879,727261550.1697303,t output,2.464037868606938,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1880,736557723.0165203,t output,2.4329389863173114,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1881,745972723.5802125,t output,2.4022326063069666,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1882,755508070.7682687,t output,2.371913774763164,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1883,765165302.9034854,t output,2.3419776003957606,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1884,774945977.972169,t output,2.3124192536481,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1885,784851673.8754829,t output,2.283233965917873,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1886,794883988.6840085,t output,2.254417028787803,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1887,805044540.8955584,t output,2.2259637932660463,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1888,815334969.6962881,t output,2.1978696690361743,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1889,825756935.2251408,t output,2.1701301237166297,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1890,836312118.8416773,t output,2.1427406821295203,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1891,847002223.3973258,t output,2.1156969255786464,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1892,857828973.5101008,t output,2.0889944911366407,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1893,868794115.8428327,t output,2.0626290709411044,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1894,879899419.3849547,t output,2.0365964114996222,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1895,891146675.7378908,t output,2.010892313003559,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1896,902537699.4040923,t output,1.9855126286505065,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1897,914074328.0797682,t output,1.9604532639752883,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1898,925758422.9513587,t output,1.9357101761894047,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1899,937591868.9957962,t output,1.9112793735288192,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1900,949576575.2846074,t output,1.8871569146099683,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1901,961714475.2918999,t output,1.863338907793908,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1902,974007527.206286,t output,1.8398215105584812,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1903,986457714.2467957,t output,1.8166009288784077,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1904,999067044.9828252,t output,1.7936734166132025,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1905,1011837553.6581764,t output,1.7710352749028146,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1906,1024771300.5192394,t output,1.7486828515708968,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1907,1037870372.1473675,t output,1.726612540535605,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1908,1051136881.7955022,t output,1.7048207812278364,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1909,1064572969.7291024,t output,1.6833040580168057,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1910,1078180803.5714285,t output,1.6620588996428758,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1911,1091962578.653243,t output,1.6410818786575438,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1912,1105920518.3669786,t output,1.6203696108704975,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1913,1120056874.5254362,t output,1.5999187548036466,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1914,1134373927.7250638,t output,1.579726011152051,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1915,1148873987.713885,t output,1.5597881222516448,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1916,1163559393.7641246,t output,1.5401018715536854,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1917,1178432515.0496006,t output,1.5206640831058316,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1918,1193495751.0279386,t output,1.5014716210397727,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1919,1208751531.827674,t output,1.4825213890653228,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1920,1224202318.6402996,t output,1.4638103299709018,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1921,1239850604.117327,t output,1.4453354251303192,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1922,1255698912.7724204,t output,1.4270936940157863,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1923,1271749801.3886747,t output,1.4090821937170686,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1924,1288005859.4310954,t output,1.391298018466714,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1925,1304469709.4643543,t output,1.3737382991712679,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1926,1321144007.575883,t output,1.3564002029484075,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1927,1338031443.804376,t output,1.3392809326699169,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1928,1355134742.5737698,t output,1.322377726510431,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1929,1372456663.1327708,t output,1.3056878575018749,geometric backcast from 1930-1950,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1950
Coal Mine,1930,1390000000.0,t output,1.289208633093525,anchor,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,"Coal table, 1930 world total = 1,390,000,000 long tons, converted to the published annual world series anchor."
Coal Mine,1931,1240000000.0,t output,1.4451612903225806,anchor,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,"Coal table, 1931 world total."
Coal Mine,1932,1110000000.0,t output,1.6144144144144144,anchor,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,"Coal table, 1932 world total."
Coal Mine,1933,1173020902.595622,t output,1.527679511963275,geometric interpolation between 1932-1935,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric interpolation between 1932-1935
Coal Mine,1934,1239619853.9876106,t output,1.4456044683662435,geometric interpolation between 1932-1935,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric interpolation between 1932-1935
Coal Mine,1935,1310000000.0,t output,1.36793893129771,anchor,Statistical Summary of the Mineral Industry 1935-1937,https://nora.nerc.ac.uk/id/eprint/535283/1/SS_1935_1937.pdf,"Coal table, 1935 world total."
